capability_id,capability_name,gap_type,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,origin_classification,required_action
CAP-174F724D6F6F,Provider Reconciliation,NO_UI_MAPPING,backend/data_foundation/canonical_v1/provider_reconciliation.py::provider_reconciliation,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-177B16CDC80A,Ndsp Real Bindings,NO_API_CONTRACT,frontend/public-landing/ndsp-real-bindings.js::ndsp-real-bindings,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-1818863D4B3D,Validate Market Response,NO_UI_MAPPING,backend/portal_snapshot_generator.cjs::validateMarketResponse,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-184D6BCC1847,Admin Token,NO_UI_MAPPING,backend/services/ndsp-launch-control-v167/server.py::admin_token,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-19318F0DAA6E,Layer Orchestrator,NO_UI_MAPPING,backend/layers/layer_orchestrator.py::layer_orchestrator,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-199D3AA2E9BD,Server,NO_UI_MAPPING,server.js,DISCOVERY_REQUIRED,GET /health,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-1A7BFAB5076C,Prod Schema.Canonical,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_8_20260730_092155/work/prod-schema.canonical.sql::prod-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-1A9F62165A6D,Ndsp User Login Gateway,NO_UI_MAPPING,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/internal/legal-acceptance,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1ABC1BF1B9D7,Ndsp Telegram Emit V181,NO_UI_MAPPING,scripts/telegram/ndsp_telegram_emit_v181.sh::ndsp_telegram_emit_v181,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-1AF6F47DC3CE,Ndsp User Login Gateway,PARTIAL_TRACEABILITY,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/logout,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-1B472EB2B9CA,Cs,NO_API_CONTRACT,frontend/public-site/src/i18n/locales/cs.ts::cs,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-1B610E7F320C,App Dl Bvg88,NO_UI_MAPPING,backups/frontend/portal-next_before_v52_0_3_20260725_175142/assets/app-DL-BVG88.js::app-DL-BVG88,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-1B6E6543D240,Test Cot V61 Storage,NO_UI_MAPPING,backend/app/support_layers/cot/test_cot_v6_1_storage.py::TestCotV61Storage,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1B9B8E3C0FAF,Main,NO_UI_MAPPING,backend/services/completed_decision/main.cjs,DISCOVERY_REQUIRED,GET /api/completed/id/:decision_id,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1BC272EBA647,User By Id,NO_UI_MAPPING,backend/ndsp-access-guard-9024/server.js::userById,ndsp-access-guard-9024.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1C082141FE15,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,GET /upgrade-requests/me,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-1C92F84AB8B3,Index Dc5A Iam O,NO_UI_MAPPING,backups/commercial-live-preview-no-nginx/20260726_002624/portal-commercial-preview.previous/assets/index-DC5aIamO.js::index-DC5aIamO,nginx.service,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-1C960FEE24EA,Version Registry,NO_UI_MAPPING,backend/governance/canonical_v1/version_registry.py::version_registry,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-1D1AD9752E92,Evaluate L14 Risk Governance,NO_UI_MAPPING,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l14_risk_governance,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1D5102BF2BF0,Ndsp Button Binding Audit,NO_UI_MAPPING,tests/ndsp_button_binding_audit.py::ndsp_button_binding_audit,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1D6433FFEA50,Normalized Decision Plan,NO_UI_MAPPING,backend/auth_api/ndsp_user_login_gateway.cjs::normalizedDecisionPlan,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1D926198372A,Ndsp User Login Gateway,NO_UI_MAPPING,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/runtime/usage/consume,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1DA453CC7A0C,Systemd Networkd,NO_UI_MAPPING,{ path=/usr/lib/systemd/systemd-networkd ; argv[]=/usr/lib/systemd/systemd-networkd ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },systemd-networkd.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-1E0E3F4C57D1,L16 Decision Readiness State Machine,NO_UI_MAPPING,backend/layers/canonical_v1/final/l16_decision_readiness_state_machine.py::l16_decision_readiness_state_machine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-1E78FD088EA0,Prod Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_12_20260730_102503/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-1EA13EB7F5B2,Main,NO_UI_MAPPING,backend/services/bot_execution/main.cjs,DISCOVERY_REQUIRED,GET /health,REAL_LIVE,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-1F54C2BF216C,Market For Symbol,MOCK_DATA,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::marketForSymbol,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-1F6C6744CA7A,Alert Text,NO_UI_MAPPING,backend/app/support_layers/delivery/ndsp_delivery_interfaces.py::_alert_text,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1FBA01D3C252,Framework Adapter,NO_UI_MAPPING,backend/services/bot_execution/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /about,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-1FBA4A050145,Tdl Day Logic V2,NO_UI_MAPPING,backend/shared/tdl_day_logic_v2.py::tdl_day_logic_v2,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-1FD962DC1E31,Settings Page,UNKNOWN_DATA,frontend/user-portal-vite/src/pages/SettingsPage.jsx::SettingsPage,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-1FE2355E9986,Password Reset Server.Before,PARTIAL_TRACEABILITY,backups/auth-recovery-true-source-fix-v7/20260727_195558/password-reset-server.before.js,DISCOVERY_REQUIRED,POST /api/auth/reset-password,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-2038C387452F,Write Report,NO_UI_MAPPING,backend/portal_snapshot_generator.cjs::writeReport,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-207978A2050E,Activate User By Token,NO_UI_MAPPING,backend/auth_api/ndsp_trial_register_gateway.cjs::activateUserByToken,ndsp-trial-register.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-20A8CAD9D6A1,Execution Webhook Bridge,NO_UI_MAPPING,backend/app/services/execution_webhook_bridge.py::execution_webhook_bridge,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-20B6E1FEA3A2,Ndsp Api Compat Gateway,NO_UI_MAPPING,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /api/markets,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-20BDDC448EA0,Index Ds Yf Lbep,NO_UI_MAPPING,backups/commercial-live-preview-no-nginx/20260726_050750/portal-commercial-preview.previous/assets/index-DsYfLBEP.js::index-DsYfLBEP,nginx.service,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-20C44DAA9628,Save Governance Mode,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/ndsp_governance_mode.py::save_governance_mode,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SERVICE_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-21204D6E0164,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,GET /plans,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-212E6DC3A3DB,Require Admin,NO_UI_MAPPING,backend/app/api/internal/telegram_routing_internal.py::require_admin,DISCOVERY_REQUIRED,GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test|GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-214521E6EBD1,Ndsp User Login Gateway,PARTIAL_TRACEABILITY,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/login,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-2165E2CF957B,Is Legacy Authenticated Destination,NO_UI_MAPPING,backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/ndsp-canonical-user-portal-v78.js::isLegacyAuthenticatedDestination,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-21704AD5939C,Ndsp Device Guard Migrate,NO_UI_MAPPING,backend/ndsp_device_guard_migrate.cjs::ndsp_device_guard_migrate,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,SOURCE_IDENTIFIED,ON_MAIN,Map capability to an approved screen and visible component
CAP-21BAE9F87DB8,Snap.Cups.Cupsd,NO_UI_MAPPING,{ path=/usr/bin/snap ; argv[]=/usr/bin/snap run cups.cupsd ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },snap.cups.cupsd.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-21C41D53EC7D,Index Dz Xuqeco,NO_UI_MAPPING,backups/commercial-live-preview-no-nginx/20260726_000836/portal-commercial-preview.previous/assets/index-DzXUqeco.js::index-DzXUqeco,nginx.service,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-21ECD3B6E0D3,Ndsp Canonical Live Runtime V33,NO_UI_MAPPING,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /home/nawaf511/empire-core-new/backend/app/runtime/ndsp_canonical_live_runtime_v33.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-canonical-live-runtime-v33.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-22453668AACA,Telegram Routing V2,NO_UI_MAPPING,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,POST /update,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-22C153D94662,Deploy Frontend From Apps,NO_UI_MAPPING,deploy_frontend_from_apps.sh::deploy_frontend_from_apps,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-23017BC19A1D,Ndsp Hud Theme,NO_UI_MAPPING,apps/admin-console/ndsp-hud-theme.js::ndsp-hud-theme,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-2315DA4C1C5C,Ssh,NO_UI_MAPPING,{ path=/usr/sbin/sshd ; argv[]=/usr/sbin/sshd -D $SSHD_OPTS ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ssh.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-23348CA30E36,Install Trial Info,NO_UI_MAPPING,backend/ndsp_trial_info.cjs::installTrialInfo,DISCOVERY_REQUIRED,GET /trial/info,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-235EF538DEF9,Auth Reset,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py::auth_reset,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-2361E5C7CB0B,Ndsp Layer Name Masking Policy,NO_UI_MAPPING,backend/auth_api/ndsp_layer_name_masking_policy.cjs::ndsp_layer_name_masking_policy,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-23CB7D401BD3,Ndsp Mobile Unified V93,UNKNOWN_DATA,frontend/ndsp-user-portal-v50/ndsp-mobile-unified-v93.js::ndsp-mobile-unified-v93,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-23E07DDD7D36,Ndsp Canonical User Portal V79,NO_UI_MAPPING,backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/ndsp-canonical-user-portal-v79.js::ndsp-canonical-user-portal-v79,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-23F2C3CCC368,Enforce Decision Active Governance,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/decision_active_governance.py::enforce_decision_active_governance,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-24225EF8944D,Embedded Decision Layer Summary V134,MOCK_DATA,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::embeddedDecisionLayerSummaryV134,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-242A581E1E52,Ndsp Write Alert State,NO_UI_MAPPING,backend/auth_api/ndsp_admin_ui_proxy.cjs::ndspWriteAlertState,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-242D8324FAD9,Ndsp User Login Gateway,NO_UI_MAPPING,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/skip,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-24ACAAD2AFFE,Is Auth Route,UNKNOWN_DATA,frontend/ndsp-user-portal-v50/public/assets/ndsp-auth-mobile-ios-fix-v75.js::isAuthRoute,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-24B10225D49C,Require Admin,NO_UI_MAPPING,backend/app/api/admin/telegram_routing_admin.py::require_admin,DISCOVERY_REQUIRED,GET /status|POST /update|POST /test|GET /status|POST /update|POST /test,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-24B6025F6A52,20260524 001 Checkout Plans,NO_UI_MAPPING,backend/ndsp_checkout_plans_package/database/migrations/20260524_001_checkout_plans.sql::20260524_001_checkout_plans,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-24BDA2A0DD8B,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/users,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-24CD1B97CB1E,User By Id,NO_UI_MAPPING,backend/ndsp-access-guard-final/server.js::userById,ndsp-access-guard-final.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-2550A9AE98FE,Render Trials,NO_UI_MAPPING,apps/admin-console/ndsp-admin-live-data-override.js::renderTrials,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-255A55D1B989,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/auth_api/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/summary,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-25CF4892CF7E,Update User Status,NO_UI_MAPPING,backend/ndsp-access-guard-final/server.js::updateUserStatus,ndsp-access-guard-final.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-267D37FD3C15,Main,PARTIAL_TRACEABILITY,backend/services/completed_decision/main.cjs,DISCOVERY_REQUIRED,GET /health,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
