review_priority,capability_id,capability_name,capability_kind,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,screen,visible_component,origin_classification,required_review
P0,CAP-89CA79DDADE2,Ndsp Read Alert State,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_admin_ui_proxy.cjs::ndspReadAlertState,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-B227DA36FA9B,Ndsp Read Alert State,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_admin_ui_proxy.cjs::ndspReadAlertState,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-461745E841AB,Ndsp Trial Info,API_ENDPOINT,backend/ndsp_trial_info.cjs,DISCOVERY_REQUIRED,GET /trial/info,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-13D1EE0A3B7A,Ndsp User Dashboard Gateway,API_ENDPOINT,backend/ndsp_user_dashboard_gateway.cjs,ndsp-user-dashboard.service,GET /api/user-dashboard/saas-policy,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-2D45C5C1A44B,Ndsp User Dashboard Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_dashboard_gateway.cjs,ndsp-user-dashboard.service,GET /api/user-dashboard/saas-policy,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-0843B421B752,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/confirm,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-116FF6D929A9,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/decision-room-access,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-15C56B60B4B0,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/logout,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,docs/05-runbooks/NDSP_COMMERCIAL_GO_LIVE_AUDIT_V1_1_20260728_220315/REPORT.md|docs/05-runbooks/NDSP_COMMERCIAL_GO_LIVE_AUDIT_V1_1_20260728_222203/REPORT.md,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-1A9F62165A6D,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/internal/legal-acceptance,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-1AF6F47DC3CE,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/logout,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,docs/05-runbooks/NDSP_COMMERCIAL_GO_LIVE_AUDIT_V1_1_20260728_220315/REPORT.md|docs/05-runbooks/NDSP_COMMERCIAL_GO_LIVE_AUDIT_V1_1_20260728_222203/REPORT.md,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-1D926198372A,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/runtime/usage/consume,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-214521E6EBD1,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/login,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-242D8324FAD9,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/skip,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-2D0CFB1BC505,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/2fa/status,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-2ED357832A3E,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/session,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,backups/active-entrypoint-to-canonical-v1/20260726_233204/files/var/www/ndsp-my/decision-room-v30-1/index.html|backups/active-entrypoint-to-canonical-v1/20260726_233204/files/var/www/ndsp-my/decision-room-v30/index.html|backups/active-entrypoint-to-canonical-v1/20260726_233204/files/var/www/ndsp-my/decision-room/index.html|backups/active-entrypoint-to-canonical-v1/20260726_233204/files/var/www/ndsp-my/user-portal/index.html|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/access/index.html|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/dashboard/index.html|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/decision-room-v30-1/index.html|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/decision-room-v30/index.html|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/decision-room-v31/account/index.html|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/decision-room-v31/index.html|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/decision-room/index.html|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/ndsp-canonical-user-portal-v78.js|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/ndsp-canonical-user-portal-v79.js|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/ndsp-canonical-user-portal-v86.js|backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/user-portal/index.html|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/access/index.html|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/dashboard/index.html|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/decision-room-v30-1/index.html|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/decision-room-v30/index.html|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/decision-room-v31/account/index.html|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/decision-room-v31/index.html|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/decision-room/index.html|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/ndsp-canonical-user-portal-v78.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/ndsp-canonical-user-portal-v79.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/ndsp-canonical-user-portal-v86.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/user-portal/index.html|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/access/index.html|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/dashboard/index.html|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/decision-room-v30-1/index.html|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/decision-room-v30/index.html|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/decision-room-v31/account/index.html|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/decision-room-v31/index.html|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/decision-room/index.html|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/ndsp-canonical-user-portal-v78.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/ndsp-canonical-user-portal-v79.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/ndsp-canonical-user-portal-v86.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/user-portal/index.html|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/access/index.html|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/dashboard/index.html|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/decision-room-v30-1/index.html|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/decision-room-v30/index.html|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/decision-room-v31/account/index.html|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/decision-room-v31/index.html|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/decision-room/index.html|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/ndsp-canonical-user-portal-v78.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/ndsp-canonical-user-portal-v79.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/ndsp-canonical-user-portal-v86.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/user-portal/index.html|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|frontend/ndsp-user-portal-v50/public/ndsp-canonical-user-portal-v78.js|frontend/ndsp-user-portal-v50/public/ndsp-canonical-user-portal-v79.js|frontend/ndsp-user-portal-v50/public/ndsp-canonical-user-portal-v86.js,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-353E6D9C0A43,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,PUT /api/auth/profile,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-376A2E7311B7,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-3B516BFCFA39,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/2fa/status,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-3B89863B2015,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/start,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-496F09F3F4BB,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/login,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-4ADB944E408B,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/survey/response,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-50F4AF813A40,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/confirm,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-5FEF33A2C87F,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/events,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-644C81537AC6,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/status,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-6565FE804AF5,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/login/verify,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-7B056D6FB736,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/disable,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-7EEC4AB2500E,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/start,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-846435C78CD1,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-8D64F6304F2E,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/skip,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-8F78E58E5656,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/confirm,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-9ADF707918ED,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/survey/status,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-A294A80A744D,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/confirm-final,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-A810F8810A25,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/login/verify,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-A8D586B30335,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/status,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-B26FA1996A34,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/profile,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-C55DEBBD7CB7,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/disable,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-D054F1321201,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/confirm-final,REAL_SNAPSHOT,API_CONNECTED,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-D6B934D294FE,Ndsp User Login Gateway,API_ENDPOINT,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/login/health,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-E01E3F460977,Ndsp User Login Gateway,API_ENDPOINT,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/login/health,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
